timestamp,speed,location,latitude,longitude,direction,vehicle_type,data_source,processing_timestamp
2025-07-29 08:35:00,30,"{'type': 'Point', 'coordinates': [-87.728556402795, 41.960828050214]}",,-87.7285564028,W,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:33:00,30,"{'type': 'Point', 'coordinates': [-87.668459010371, 41.97522362153]}",Y,-87.6684590104,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:30:00,15,"{'type': 'Point', 'coordinates': [-87.69476454437, 41.84323835355]}",,-87.6947645444,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:24:00,30,"{'type': 'Point', 'coordinates': [-87.775424890181, 41.908321113166]}",,-87.7754248902,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:15:00,30,"{'type': 'Point', 'coordinates': [-87.704826572563, 41.862408855503]}",,-87.7048265726,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:10:00,30,"{'type': 'Point', 'coordinates': [-87.625180201785, 41.750830358086]}",,-87.6251802018,W,OTHER OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:10:00,30,"{'type': 'Point', 'coordinates': [-87.656597577761, 41.987794161485]}",,-87.6565975778,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:05:00,30,"{'type': 'Point', 'coordinates': [-87.647422847763, 41.888681239762]}",,-87.6474228478,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 08:00:00,10,"{'type': 'Point', 'coordinates': [-87.646607192167, 41.879117244017]}",,-87.6466071922,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:45:00,30,"{'type': 'Point', 'coordinates': [-87.740162359412, 41.886398589703]}",,-87.7401623594,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:45:00,30,"{'type': 'Point', 'coordinates': [-87.664719684652, 41.79352886171]}",,-87.6647196847,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:40:00,30,"{'type': 'Point', 'coordinates': [-87.787846146239, 41.969655431014]}",,-87.7878461462,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:40:00,25,"{'type': 'Point', 'coordinates': [-87.653124707831, 41.884364598844]}",,-87.6531247078,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:35:00,40,"{'type': 'Point', 'coordinates': [-87.580147768689, 41.791420282098]}",,-87.5801477687,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:30:00,30,"{'type': 'Point', 'coordinates': [-87.653454298402, 41.885670730222]}",Y,-87.6534542984,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:30:00,30,"{'type': 'Point', 'coordinates': [-87.590747657687, 41.750552194261]}",,-87.5907476577,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:30:00,30,"{'type': 'Point', 'coordinates': [-87.712893964546, 41.928417179306]}",,-87.7128939645,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:25:00,30,"{'type': 'Point', 'coordinates': [-87.627019116069, 41.856165347748]}",Y,-87.6270191161,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:20:00,25,"{'type': 'Point', 'coordinates': [-87.747563558957, 41.957114133755]}",,-87.747563559,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:20:00,30,"{'type': 'Point', 'coordinates': [-87.757201521299, 41.959456486792]}",,-87.7572015213,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:15:00,30,"{'type': 'Point', 'coordinates': [-87.714696486331, 41.835404568969]}",,-87.7146964863,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:10:00,10,"{'type': 'Point', 'coordinates': [-87.632518847528, 41.828982765821]}",,-87.6325188475,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:00:00,20,"{'type': 'Point', 'coordinates': [-87.753046645999, 41.896624770691]}",,-87.753046646,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:00:00,45,,,,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 07:00:00,30,"{'type': 'Point', 'coordinates': [-87.551327544547, 41.747131406331]}",,-87.5513275445,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 06:48:00,30,"{'type': 'Point', 'coordinates': [-87.654953595644, 41.895796244484]}",Y,-87.6549535956,N,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 06:30:00,30,"{'type': 'Point', 'coordinates': [-87.655380332415, 41.994691687667]}",,-87.6553803324,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 06:15:00,30,"{'type': 'Point', 'coordinates': [-87.724096405469, 41.818349016985]}",Y,-87.7240964055,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 06:00:00,30,"{'type': 'Point', 'coordinates': [-87.714336736961, 41.871883643896]}",,-87.714336737,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 06:00:00,30,"{'type': 'Point', 'coordinates': [-87.624475800517, 41.743561807288]}",,-87.6244758005,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 05:30:00,30,"{'type': 'Point', 'coordinates': [-87.769916418494, 41.909432946047]}",Y,-87.7699164185,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 04:40:00,30,"{'type': 'Point', 'coordinates': [-87.624104194117, 41.89490343257]}",,-87.6241041941,N,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 04:30:00,20,"{'type': 'Point', 'coordinates': [-87.741306390527, 41.961466755344]}",,-87.7413063905,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 04:00:00,30,"{'type': 'Point', 'coordinates': [-87.680984464608, 41.769463255154]}",,-87.6809844646,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:56:00,30,"{'type': 'Point', 'coordinates': [-87.678321354632, 41.857525275533]}",Y,-87.6783213546,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:53:00,30,"{'type': 'Point', 'coordinates': [-87.620909887696, 41.685455195257]}",,-87.6209098877,E,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:45:00,30,"{'type': 'Point', 'coordinates': [-87.741905631651, 41.771044801146]}",Y,-87.7419056317,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:20:00,35,"{'type': 'Point', 'coordinates': [-87.778880475565, 41.777610953696]}",,-87.7788804756,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:13:00,40,"{'type': 'Point', 'coordinates': [-87.619928173678, 41.900958919109]}",,-87.6199281737,N,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:00:00,0,"{'type': 'Point', 'coordinates': [-87.620520448028, 41.894905815894]}",,-87.620520448,E,SIDESWIPE OPPOSITE DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 03:00:00,25,"{'type': 'Point', 'coordinates': [-87.77202952558, 41.882939277302]}",,-87.7720295256,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:53:00,30,"{'type': 'Point', 'coordinates': [-87.619147726853, 41.794861709043]}",Y,-87.6191477269,E,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:39:00,30,"{'type': 'Point', 'coordinates': [-87.644207176099, 41.867301485947]}",,-87.6442071761,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:27:00,30,"{'type': 'Point', 'coordinates': [-87.606696966181, 41.808901663696]}",,-87.6066969662,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:00:00,30,"{'type': 'Point', 'coordinates': [-87.621336586809, 41.819354202965]}",,-87.6213365868,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:00:00,30,"{'type': 'Point', 'coordinates': [-87.644938033349, 41.866464947389]}",,-87.6449380333,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:00:00,30,"{'type': 'Point', 'coordinates': [-87.726365571234, 41.879642139665]}",,-87.7263655712,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 02:00:00,30,"{'type': 'Point', 'coordinates': [-87.598030664773, 41.750153987414]}",,-87.5980306648,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 01:59:00,30,"{'type': 'Point', 'coordinates': [-87.669510097024, 41.768379780169]}",,-87.669510097,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 01:28:00,30,"{'type': 'Point', 'coordinates': [-87.755414030119, 41.893886901633]}",,-87.7554140301,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 00:19:00,30,"{'type': 'Point', 'coordinates': [-87.646918605038, 41.762631049845]}",,-87.646918605,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 00:09:00,25,"{'type': 'Point', 'coordinates': [-87.643131336416, 41.770569861034]}",,-87.6431313364,W,OTHER OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 00:04:00,10,,,,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-29 00:00:00,30,"{'type': 'Point', 'coordinates': [-87.651041496783, 41.889940747704]}",,-87.6510414968,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 23:50:00,30,"{'type': 'Point', 'coordinates': [-87.702922102746, 41.776012113805]}",,-87.7029221027,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 23:49:00,30,"{'type': 'Point', 'coordinates': [-87.697765300365, 41.932120719106]}",Y,-87.6977653004,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 23:30:00,30,"{'type': 'Point', 'coordinates': [-87.776024744914, 41.931029109093]}",Y,-87.7760247449,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 23:30:00,30,"{'type': 'Point', 'coordinates': [-87.704869868674, 41.833790525054]}",,-87.7048698687,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 22:30:00,30,"{'type': 'Point', 'coordinates': [-87.776024744914, 41.931029109093]}",,-87.7760247449,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 22:15:00,30,"{'type': 'Point', 'coordinates': [-87.723142815455, 41.797740080638]}",,-87.7231428155,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 22:12:00,25,"{'type': 'Point', 'coordinates': [-87.618574792931, 41.664446378178]}",,-87.6185747929,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 22:10:00,30,"{'type': 'Point', 'coordinates': [-87.625518191614, 41.887756522735]}",,-87.6255181916,E,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 21:45:00,30,"{'type': 'Point', 'coordinates': [-87.806736237114, 42.01781491259]}",Y,-87.8067362371,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 21:15:00,30,"{'type': 'Point', 'coordinates': [-87.575066733953, 41.77968076067]}",,-87.575066734,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 21:00:00,30,"{'type': 'Point', 'coordinates': [-87.846994385504, 41.966503220869]}",,-87.8469943855,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 21:00:00,10,"{'type': 'Point', 'coordinates': [-87.70320430798, 41.786341198192]}",,-87.703204308,S,REAR TO SIDE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 21:00:00,30,"{'type': 'Point', 'coordinates': [-87.754850982198, 41.878519467983]}",Y,-87.7548509822,S,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 21:00:00,25,"{'type': 'Point', 'coordinates': [-87.699414588379, 41.916192753722]}",,-87.6994145884,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:49:00,30,"{'type': 'Point', 'coordinates': [-87.637109167765, 41.889098597413]}",Y,-87.6371091678,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:35:00,30,"{'type': 'Point', 'coordinates': [-87.624252185934, 41.743546757867]}",Y,-87.6242521859,E,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:30:00,30,"{'type': 'Point', 'coordinates': [-87.786253674433, 41.92378179667]}",,-87.7862536744,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:30:00,35,"{'type': 'Point', 'coordinates': [-87.762394656904, 41.880170240293]}",,-87.7623946569,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:17:00,30,"{'type': 'Point', 'coordinates': [-87.678178865679, 41.88595004138]}",,-87.6781788657,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:16:00,30,"{'type': 'Point', 'coordinates': [-87.625667486254, 41.866727675542]}",,-87.6256674863,S,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:10:00,30,"{'type': 'Point', 'coordinates': [-87.696618764262, 41.922587617422]}",,-87.6966187643,N,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:01:00,30,"{'type': 'Point', 'coordinates': [-87.792677463665, 41.977964161292]}",,-87.7926774637,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:00:00,30,"{'type': 'Point', 'coordinates': [-87.68346838186, 41.764586726261]}",,-87.6834683819,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 20:00:00,30,"{'type': 'Point', 'coordinates': [-87.747519815961, 41.962335308168]}",,-87.747519816,N,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:45:00,30,"{'type': 'Point', 'coordinates': [-87.740855197748, 41.807559870916]}",,-87.7408551977,S,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:45:00,30,"{'type': 'Point', 'coordinates': [-87.696533055442, 41.921358867258]}",,-87.6965330554,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:40:00,30,"{'type': 'Point', 'coordinates': [-87.72627327118, 41.886933280178]}",,-87.7262732712,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:40:00,30,"{'type': 'Point', 'coordinates': [-87.687284220508, 41.910429862359]}",Y,-87.6872842205,W,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:30:00,25,"{'type': 'Point', 'coordinates': [-87.752860018733, 41.882967057137]}",Y,-87.7528600187,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:30:00,15,"{'type': 'Point', 'coordinates': [-87.675058509388, 42.019288550088]}",,-87.6750585094,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:30:00,30,"{'type': 'Point', 'coordinates': [-87.55131356971, 41.72624533147]}",Y,-87.5513135697,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:30:00,25,"{'type': 'Point', 'coordinates': [-87.663840765768, 42.003609700515]}",,-87.6638407658,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:30:00,30,"{'type': 'Point', 'coordinates': [-87.551020535162, 41.726247744823]}",,-87.5510205352,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:27:00,30,"{'type': 'Point', 'coordinates': [-87.703197333057, 41.775274457458]}",Y,-87.7031973331,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:24:00,30,"{'type': 'Point', 'coordinates': [-87.76734179478, 41.982833771031]}",,-87.7673417948,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:20:00,30,"{'type': 'Point', 'coordinates': [-87.617515679751, 41.875756255241]}",Y,-87.6175156798,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:08:00,25,"{'type': 'Point', 'coordinates': [-87.628358830078, 41.896565403394]}",,-87.6283588301,W,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:05:00,30,"{'type': 'Point', 'coordinates': [-87.615946427121, 41.787429346503]}",Y,-87.6159464271,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:00:00,30,"{'type': 'Point', 'coordinates': [-87.56637812136, 41.751636269168]}",,-87.5663781214,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:00:00,30,"{'type': 'Point', 'coordinates': [-87.603086372363, 41.822319271525]}",,-87.6030863724,E,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 19:00:00,30,"{'type': 'Point', 'coordinates': [-87.596632243933, 41.696313683973]}",,-87.5966322439,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:45:00,30,"{'type': 'Point', 'coordinates': [-87.723234349242, 41.975696138933]}",,-87.7232343492,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:45:00,30,"{'type': 'Point', 'coordinates': [-87.684490594097, 42.014155738079]}",,-87.6844905941,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:45:00,30,"{'type': 'Point', 'coordinates': [-87.702671515669, 41.932147983515]}",,-87.7026715157,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:40:00,15,"{'type': 'Point', 'coordinates': [-87.905309125103, 41.976201139024]}",,-87.9053091251,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:32:00,30,"{'type': 'Point', 'coordinates': [-87.559437974191, 41.657293475064]}",,-87.5594379742,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:30:00,30,"{'type': 'Point', 'coordinates': [-87.74334101951, 41.809352367172]}",,-87.7433410195,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:30:00,30,"{'type': 'Point', 'coordinates': [-87.550550729235, 41.751832717574]}",,-87.5505507292,E,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:25:00,30,"{'type': 'Point', 'coordinates': [-87.631371955684, 41.926218685605]}",,-87.6313719557,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:23:00,10,"{'type': 'Point', 'coordinates': [-87.72490478675, 41.851521442331]}",,-87.7249047867,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:20:00,15,,,,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:09:00,30,"{'type': 'Point', 'coordinates': [-87.707569382073, 41.990642118965]}",N,-87.7075693821,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:08:00,30,"{'type': 'Point', 'coordinates': [-87.642909858635, 41.715597601572]}",Y,-87.6429098586,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,30,"{'type': 'Point', 'coordinates': [-87.650450700079, 41.837880801879]}",,-87.6504507001,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,30,"{'type': 'Point', 'coordinates': [-87.641331714831, 41.828895885349]}",Y,-87.6413317148,S,OTHER OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,30,"{'type': 'Point', 'coordinates': [-87.7196438718, 41.945456047148]}",,-87.7196438718,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,30,"{'type': 'Point', 'coordinates': [-87.750945309088, 41.898741033357]}",,-87.7509453091,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,25,"{'type': 'Point', 'coordinates': [-87.708768434311, 41.957658051515]}",,-87.7087684343,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,15,"{'type': 'Point', 'coordinates': [-87.71260824875, 41.890112570483]}",,-87.7126082487,W,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 18:00:00,30,"{'type': 'Point', 'coordinates': [-87.685968604685, 41.857474370968]}",,-87.6859686047,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:57:00,30,"{'type': 'Point', 'coordinates': [-87.754529587043, 41.90755657852]}",,-87.754529587,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:56:00,30,"{'type': 'Point', 'coordinates': [-87.585945066953, 41.744151639042]}",,-87.585945067,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:55:00,30,"{'type': 'Point', 'coordinates': [-87.72123020919, 41.89183500592]}",,-87.7212302092,N,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:52:00,10,,,,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:47:00,20,,,,W,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:45:00,30,"{'type': 'Point', 'coordinates': [-87.686003880567, 41.881278154042]}",,-87.6860038806,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:45:00,30,"{'type': 'Point', 'coordinates': [-87.686381294359, 41.873845896018]}",,-87.6863812944,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:44:00,15,"{'type': 'Point', 'coordinates': [-87.636263443065, 41.932966321779]}",,-87.6362634431,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:44:00,30,"{'type': 'Point', 'coordinates': [-87.631280080026, 41.90066359174]}",Y,-87.63128008,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:40:00,30,"{'type': 'Point', 'coordinates': [-87.708934585835, 41.9800834568]}",,-87.7089345858,N,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:40:00,25,"{'type': 'Point', 'coordinates': [-87.70398627177, 41.803445713074]}",,-87.7039862718,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:35:00,30,"{'type': 'Point', 'coordinates': [-87.552358446921, 41.744535937014]}",,-87.5523584469,E,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:30:00,30,"{'type': 'Point', 'coordinates': [-87.704898885403, 41.844779205844]}",Y,-87.7048988854,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:30:00,15,"{'type': 'Point', 'coordinates': [-87.659978842493, 41.985479187915]}",,-87.6599788425,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:29:00,30,"{'type': 'Point', 'coordinates': [-87.620065485739, 41.663368684846]}",,-87.6200654857,E,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:29:00,30,"{'type': 'Point', 'coordinates': [-87.767703143522, 41.882090182718]}",,-87.7677031435,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:20:00,30,"{'type': 'Point', 'coordinates': [-87.604664604014, 41.724067209811]}",,-87.604664604,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:18:00,30,"{'type': 'Point', 'coordinates': [-87.685851132674, 41.854543104583]}",,-87.6858511327,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:13:00,30,"{'type': 'Point', 'coordinates': [-87.661099981927, 41.855202221645]}",Y,-87.6610999819,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:10:00,30,"{'type': 'Point', 'coordinates': [-87.604652237248, 41.77508328778]}",Y,-87.6046522372,E,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:00:00,30,"{'type': 'Point', 'coordinates': [-87.585783420329, 41.736822630157]}",Y,-87.5857834203,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:00:00,30,"{'type': 'Point', 'coordinates': [-87.761012294776, 41.865763777111]}",,-87.7610122948,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:00:00,30,"{'type': 'Point', 'coordinates': [-87.704563429119, 41.822664485221]}",Y,-87.7045634291,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:00:00,30,"{'type': 'Point', 'coordinates': [-87.664953598184, 41.808494924755]}",Y,-87.6649535982,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-07-28 17:00:00,30,"{'type': 'Point', 'coordinates': [-87.676039930451, 41.853962818869]}",,-87.6760399305,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
