record_id,atd_device_id,read_date,intersection_name,direction,movement,heavy_vehicle,volume,speed_average,speed_stddev,seconds_in_zone_average,seconds_in_zone_stddev,month,day,year,hour,minute,day_of_week,bin_duration
5c83912423a906214e5806a74787a8f3,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,True,4,2.5,3.786,7.45,8.389,11,14,2019,19,0,4,900
f5903259dd5bdc84400f3b5c9e607aa8,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,10,1.7,4.165,5.17,5.964,11,14,2019,19,0,4,900
49e4573c3c357f5ad2c4b99d29691b8e,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,True,3,0.0,0.0,8.3,5.336,11,14,2019,19,0,4,900
e63c8a8ee14ff650e49b6f4cfecc081e,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,10,6.5,7.678,17.79,29.567,11,14,2019,19,0,4,900
5a59914c8bc1c2974a5d4a0d4915c4ab,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,4,0.25,0.5,7.2,7.363,11,14,2019,19,0,4,900
910e26852b93830a88b76e1d94ce6461,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,7,12.714,7.825,14.114,13.088,11,14,2019,19,0,4,900
2e0a62ad2c2571829074ad5ae4677390,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,1,13.0,0.0,3.1,0.0,11,14,2019,19,0,4,900
4d29f5cb8926486bd0c1e92769dc9b38,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,True,1,13.0,0.0,6.0,0.0,11,14,2019,19,0,4,900
e0059f7c20ab5140044d34af93564cbf,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,130,28.215,13.115,9.209,12.179,11,14,2019,19,0,4,900
bdf75a531e5844070f483b3b4f522aa7,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,10,18.3,5.964,6.5,8.89,11,14,2019,19,0,4,900
31b889504541ae77133500e2fec835bb,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,39,13.282,8.217,15.492,16.295,11,14,2019,19,0,4,900
d435428d2419ee0501bf4ec5911d3bfe,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,5,13.2,7.95,21.4,30.181,11,14,2019,19,0,4,900
ac76ed60267e579871393e9596616497,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,8,13.25,3.059,4.238,1.669,11,14,2019,19,0,4,900
145279065f38a9782bd386f32e39024d,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,63,31.0,13.019,6.002,10.12,11,14,2019,19,0,4,900
5acf2d202866d08e6e7698dd4cb3e80b,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,17,17.353,10.541,12.159,13.817,11,14,2019,19,0,4,900
99cbce970e799953c82c990ae6de5639,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,U-TURN,True,1,6.0,0.0,1.7,0.0,11,14,2019,19,0,4,900
d510b725e11056f59eab5a42c44e925f,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,1,5.0,0.0,2.5,0.0,11,14,2019,19,0,4,900
52ed455adc352c05eddfb504e0403fbd,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,1,16.0,0.0,3.4,0.0,11,14,2019,19,0,4,900
174eda1aed15368253b261ae6a611137,6502,2019-11-14T19:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,True,1,9.0,0.0,0.3,0.0,11,14,2019,19,0,4,900
22fe5ffdf2a2c49bbda27417ca879f21,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,4,1.5,3.0,18.725,16.937,11,14,2019,19,15,4,900
9fc35bc00eb2dfda47dd4100a517874f,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,True,2,11.0,15.556,19.4,23.9,11,14,2019,19,15,4,900
167dd5debb76c2390706e10ac4aea9c7,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,14,2.714,3.811,6.657,9.014,11,14,2019,19,15,4,900
964d0e00e9b5d457605bc0f8e9210009,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,6,3.333,6.408,9.283,5.708,11,14,2019,19,15,4,900
7cf0aab1f5e12399025d233504813616,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,2,2.0,2.828,8.85,10.96,11,14,2019,19,15,4,900
d3165d3f93aab26a3d551976aef86f8c,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,12,10.583,5.107,10.558,14.116,11,14,2019,19,15,4,900
e9d7427b33553ecec10cde5a84534389,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,True,2,1.5,2.121,17.65,20.718,11,14,2019,19,15,4,900
4109e490824431e6c1d19cc9fb08fa5d,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,4,13.25,1.708,3.35,0.574,11,14,2019,19,15,4,900
c26342124dfec8d391b78ad8e182ee6b,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,True,1,15.0,0.0,2.9,0.0,11,14,2019,19,15,4,900
7d9748c7158f19d73ea9354b06935304,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,105,28.362,13.246,6.547,9.222,11,14,2019,19,15,4,900
a4b6538043112a617a7620ec28636a50,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,10,12.6,6.45,17.31,14.965,11,14,2019,19,15,4,900
236d14fc2c0f5f3ebdbfa6148e097afa,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,34,9.382,8.06,11.115,16.351,11,14,2019,19,15,4,900
9848488b7e833e59bb7926930fef2275,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,7,9.286,7.111,12.429,14.823,11,14,2019,19,15,4,900
e4625f26c543ce44e6f3ee7fb0955f39,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,7,14.714,2.215,3.114,0.729,11,14,2019,19,15,4,900
ffb0d0c2e0fa945596055747630b05ed,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,67,32.463,11.285,6.755,11.821,11,14,2019,19,15,4,900
4fcb9073890b3c081c86ad053954b561,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,17,24.118,13.619,12.188,15.729,11,14,2019,19,15,4,900
88d5262fde71e776294438254fe01a9f,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,1,5.0,0.0,0.1,0.0,11,14,2019,19,15,4,900
f52b1214af37613523b4664d12830814,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,RIGHT TURN,False,2,3.5,4.95,1.1,0.566,11,14,2019,19,15,4,900
c36755ba1ebe8a4de9bf4619225013c7,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,2,7.5,10.607,3.75,5.162,11,14,2019,19,15,4,900
bdb9c6b598925ae90439aa9c94bc47d0,6502,2019-11-14T19:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,True,1,0.0,0.0,2.9,0.0,11,14,2019,19,15,4,900
942ae4e4471c5cd209e6b436a89d4451,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,8,5.5,10.24,14.163,21.53,11,14,2019,19,30,4,900
4f3180eaaad45ccca43d59648d44fca7,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,True,1,16.0,0.0,2.6,0.0,11,14,2019,19,30,4,900
ea96b89d18dfd7e56faa4260ad2492c5,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,10,3.6,7.82,7.26,8.038,11,14,2019,19,30,4,900
df950ccd350104beeebfb77d39e841ca,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,11,6.455,12.396,20.036,23.181,11,14,2019,19,30,4,900
b2c2781b4db48f13a0b71fffcfa98828,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,1,0.0,0.0,62.4,0.0,11,14,2019,19,30,4,900
1dca3b293c158baf5b393c0528e1221e,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,7,11.143,5.669,7.357,7.076,11,14,2019,19,30,4,900
cfcb0921db38ea5b6d5743f0381e78f6,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,True,3,7.333,4.163,16.833,21.219,11,14,2019,19,30,4,900
b7daf2be8f450f210852a8a719dd4f27,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,3,14.667,1.528,2.9,0.265,11,14,2019,19,30,4,900
9a96dcbd10a674d5d3af7d9db34646db,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,True,1,11.0,0.0,3.7,0.0,11,14,2019,19,30,4,900
742c2d62e75cc1fd44ee3b1d2d7af6c2,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,75,28.173,13.509,7.409,10.723,11,14,2019,19,30,4,900
b744f9d5e5725bd1eb8a4aa85c157629,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,10,18.7,6.55,4.55,5.151,11,14,2019,19,30,4,900
07bf5458235f894128be91ecaff35342,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,44,10.864,7.372,11.207,14.557,11,14,2019,19,30,4,900
b23e0e08ce4c73400e12f5f343442a2f,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,6,13.0,7.099,12.533,12.637,11,14,2019,19,30,4,900
7efbe3b7d009cb4f854f4e18f7d8cef3,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,7,11.429,4.077,1.871,1.666,11,14,2019,19,30,4,900
01c4e333fe7c3e672f01fd3673b35d97,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,True,2,12.5,2.121,3.95,0.636,11,14,2019,19,30,4,900
f87082a5c847b5e09f97da94a23d69fd,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,78,28.667,11.933,7.674,12.507,11,14,2019,19,30,4,900
451322b5c698d216982d792db57607ec,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,13,17.615,11.758,20.192,15.622,11,14,2019,19,30,4,900
a7d49ebac95f3dde8f9d4858a26a4e71,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,4,5.5,1.732,8.275,12.018,11,14,2019,19,30,4,900
9df72502cd491c073c16b6b12554cd39,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,True,1,7.0,0.0,0.4,0.0,11,14,2019,19,30,4,900
5bc650e8bcf5542f0d04b9f73f6113b8,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,RIGHT TURN,False,1,11.0,0.0,0.8,0.0,11,14,2019,19,30,4,900
b51751fb20e169eba6f3d3f51ff7d2b4,6502,2019-11-14T19:30:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,2,12.5,4.95,0.45,0.354,11,14,2019,19,30,4,900
5cb6510852129ecce644e9f834ec7b46,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,6,2.333,5.715,28.783,25.059,11,14,2019,19,45,4,900
ded1a1e8309ea94ebcef93bf981e5af8,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,10,3.1,6.903,4.92,5.977,11,14,2019,19,45,4,900
67a8d71178ab3c9dff142ff5f4f0397c,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,9,11.889,12.574,9.511,11.625,11,14,2019,19,45,4,900
757da235cc93811504725659ff705dfd,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,3,0.0,0.0,1.1,0.954,11,14,2019,19,45,4,900
d8e0185129ee02213d619734ec3faa5e,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,13,12.538,5.782,10.769,15.009,11,14,2019,19,45,4,900
8a6a2910d438ab8b1b7f601e63aef2ad,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,True,2,17.5,9.192,1.8,2.263,11,14,2019,19,45,4,900
716404a5d9fcf0cdc7e7605f4ef16940,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,5,13.0,1.414,8.58,8.613,11,14,2019,19,45,4,900
83fca9802686404976c470c185430c63,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,86,26.721,12.826,9.365,12.924,11,14,2019,19,45,4,900
670482a398032911b9c3cc4b16d3a8da,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,10,25.4,16.467,11.26,12.27,11,14,2019,19,45,4,900
e7561356220d3b2a79c4483e09a482d1,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,38,11.474,6.781,13.932,15.039,11,14,2019,19,45,4,900
a3b2c486d87d815ecd21a3c56b9d5e4d,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,8,11.25,6.065,11.312,19.552,11,14,2019,19,45,4,900
2d5d649dc6079d8034dc6f3de9e02f78,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,4,14.25,2.217,14.725,13.904,11,14,2019,19,45,4,900
8775e6fdc30163c8a27e5125b8c5679c,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,True,1,14.0,0.0,2.9,0.0,11,14,2019,19,45,4,900
96a9b4cba272694944c0ed35f14d9e49,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,73,34.616,11.139,4.247,8.39,11,14,2019,19,45,4,900
0d5b48cccf30c1d404e5832bd316b48e,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,11,19.909,12.95,23.036,17.347,11,14,2019,19,45,4,900
8f2865ded335f21956d83744d402a419,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,1,7.0,0.0,62.7,0.0,11,14,2019,19,45,4,900
8b50b0d84d8f3d4098f86f781f8d3099,6502,2019-11-14T19:45:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,1,11.0,0.0,1.1,0.0,11,14,2019,19,45,4,900
89b7524956918aa9801ff65a17bd9037,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,5,0.0,0.0,35.5,28.571,11,14,2019,20,0,4,900
e2f775e09e8a154ef5289e50ed347851,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,8,2.5,3.464,5.225,6.565,11,14,2019,20,0,4,900
9d664f6d4492aa8fb5070643582c816c,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,9,11.778,15.802,14.511,25.854,11,14,2019,20,0,4,900
69e1b91703a83920b4ef9bd3dce0a925,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,7,12.571,9.217,8.329,8.685,11,14,2019,20,0,4,900
d8c39f6c357f2d674abc84d060de1a36,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,True,2,7.5,3.536,34.4,33.941,11,14,2019,20,0,4,900
d9137e180aee0be8aaa2385228d607b8,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,6,13.167,1.835,3.083,0.852,11,14,2019,20,0,4,900
5465420c5c2b8adea734f5dc6d92633c,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,True,2,8.5,7.778,4.45,1.909,11,14,2019,20,0,4,900
d6837dd225c81154cab299be30cb4f35,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,65,29.431,13.956,7.72,11.663,11,14,2019,20,0,4,900
fcb5252dc255adfdfbccc7cf2c5bd862,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,9,26.333,14.221,8.278,12.466,11,14,2019,20,0,4,900
15c4ef8708fc975c92cf3fecb1e0fc4d,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,35,12.486,6.446,8.591,11.136,11,14,2019,20,0,4,900
d8e67e89e17928ee528ca2fee7586e7c,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,4,7.25,7.136,6.625,4.015,11,14,2019,20,0,4,900
2b9d90750bc88a4a5c9876212a1e3e38,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,10,11.5,5.893,3.93,2.674,11,14,2019,20,0,4,900
44cd5ab3a2a0deefd2fea97ef8480ea0,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,True,1,14.0,0.0,2.9,0.0,11,14,2019,20,0,4,900
da17458908d687fe424f7a1830d62437,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,47,37.106,9.054,3.743,7.58,11,14,2019,20,0,4,900
7a06e67055efa4a55a57afb7671dddeb,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,9,17.222,11.155,22.622,16.416,11,14,2019,20,0,4,900
e278f3e8ed5d463af5341d8eacfce76b,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,1,9.0,0.0,1.0,0.0,11,14,2019,20,0,4,900
061a6a523ff8ffb35db85c6809430d17,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,True,1,3.0,0.0,64.8,0.0,11,14,2019,20,0,4,900
8c254161baf2b5df9e5cae228fc7f6e9,6502,2019-11-14T20:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,2,8.0,11.314,20.85,24.819,11,14,2019,20,0,4,900
bf7a228e1c517df368d89497e2fc74c0,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,6,8.833,13.688,7.767,7.133,11,14,2019,20,15,4,900
842b9a5aa23eed7670c2e33c8863baaf,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,7,1.143,1.952,4.514,3.978,11,14,2019,20,15,4,900
2dd2743e6ebb180966132f2e21ce7bfa,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,True,1,0.0,0.0,2.6,0.0,11,14,2019,20,15,4,900
61d6e23c060bcb957635487ed8d2aa53,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,5,10.8,13.236,20.24,24.096,11,14,2019,20,15,4,900
ce96c44ea78ccaa6a6651f64c66f2dad,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,5,3.0,4.796,20.68,27.171,11,14,2019,20,15,4,900
c448b9a09dacb5f6630bfb7a16ba77f5,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,4,9.0,5.354,13.75,10.305,11,14,2019,20,15,4,900
7374ae86403e9d562f6850c8b38f2e5f,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,4,14.25,1.708,3.25,0.635,11,14,2019,20,15,4,900
91a77a7c61053538453c0d0d05241a19,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,60,26.533,14.689,12.332,14.884,11,14,2019,20,15,4,900
5b132c105bb96d7133683635cb5e9144,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,10,23.7,15.159,9.83,15.018,11,14,2019,20,15,4,900
a91298a45a4b5774689072451899d272,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,30,13.733,8.132,6.453,8.204,11,14,2019,20,15,4,900
7bf40f01dbf068d45fd4af0030f385ce,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,5,17.4,3.362,4.66,4.685,11,14,2019,20,15,4,900
6ba87324604202891f06b0160f01d841,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,5,9.4,5.225,9.58,11.167,11,14,2019,20,15,4,900
b74876784b91e1020d63b2cc0a2332c9,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,True,1,12.0,0.0,0.8,0.0,11,14,2019,20,15,4,900
38239f4f3ebe9bc81a617c986e098939,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,52,32.885,13.065,7.475,12.042,11,14,2019,20,15,4,900
ace2d077c583bc1207bdf2534a7ed0b8,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,9,20.444,12.64,15.989,18.271,11,14,2019,20,15,4,900
91898b2d0e7979eaa97b1269de8627c8,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,2,5.5,0.707,37.25,19.587,11,14,2019,20,15,4,900
f0fb675223fba87ca1dacb43bceda460,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,2,4.5,6.364,3.45,3.182,11,14,2019,20,15,4,900
fc82504b688fd48e04cf3804a6fe9ede,6502,2019-11-14T20:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,True,1,0.0,0.0,4.4,0.0,11,14,2019,20,15,4,900
91d7522402e124317b830dadac483ba0,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,3,0.0,0.0,17.433,25.606,11,14,2019,20,30,4,900
f7480ca045705b516ed7e2863a10cf56,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,6,7.5,9.203,11.667,22.308,11,14,2019,20,30,4,900
9bb19c2022d2c7a9b48342fbe7a0b5bb,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,5,9.2,20.572,7.24,12.063,11,14,2019,20,30,4,900
a8da1f51bf331e4ef0b794fc5324dcd5,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,1,0.0,0.0,8.9,0.0,11,14,2019,20,30,4,900
7bcdb24128aa3e16d62e822ac3a2f961,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,11,12.727,5.951,11.509,14.564,11,14,2019,20,30,4,900
791148dd25f7e65cab4396ac76c8e633,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,True,1,0.0,0.0,15.6,0.0,11,14,2019,20,30,4,900
fe6e562c9879091c08ae4eb858f15a9f,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,6,10.167,3.869,8.383,6.521,11,14,2019,20,30,4,900
fa6c9b94ffeeb049e9ff4d2ccacaceeb,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,True,1,3.0,0.0,6.3,0.0,11,14,2019,20,30,4,900
7382b45436133e6db26d40f2801158e5,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,58,25.207,14.28,10.303,12.876,11,14,2019,20,30,4,900
98a0503f545f338844c4b64e395a73fd,6502,2019-11-14T20:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,9,32.556,8.988,2.222,1.288,11,14,2019,20,30,4,900
